id_catalog_simple,config,import,sku,created_at_external,updated_at_external,created_at,updated_at,price,special_price,special_from_date,special_to_date,tax_class,tax_class_2,original_price,base_price,barcode_ean,sku_supplier_simple,supplier_simple_name,shipment_type,transport_type,is_global,shipment_cost,shipment_cost_comment,dreamroom_show_in_image_map,dreamroom_image_map_x,dreamroom_image_map_y,xcart_sku,delivery_date_start,delivery_date_end,docdata_ean,docdata_description,docdata_weight,custom_identifier,expected_delivery_date_start,expected_delivery_date_end,navision_flag,delivery_day_min,delivery_day_max,additional_inbound_info,expected_gm1,expected_gm2,expected_gm3,sum_gross_weight,number_separate_packages,delay_reasons,hide_original_price,producer_name,producer_address,additional_2mh_service,additional_2mh_service_price,is_bundle,id_catalog_config_westwing,design_scout,logistic_lead,id_catalog_simple_westwing,simple,variation,brand,supplier,supplier_identifier,config_group,attribute_set,categories,id_catalog_config,sku_config,status_config,name,name_other,description,editor_opinion,choice_of_description,display_as_out_of_stock,pet_status,pet_approved,activated_at,sku_supplier_config,name_supplier,origin,delivery_period,note,designer,color,main_material,finish,measures,weight,details,package_height,package_length,package_width,package_weight,short_description,care_label,next_simple_nr,brand_name_for_theme_campaigns,advent_day,advent_url,advent_path,overwrite_delivery_period,is_seo_relevant,export_static,is_hybris_product,has_delivery_guarantee,net_purchase_price,net_purchase_price_discounted,supplier_product_number,supplier_product_name,local_stock,global_stock,package1_length,package1_height,package1_width,package1_weight,package2_length,package2_height,package2_width,package2_weight,package3_length,package3_height,package3_width,package3_weight,color_1,color_2,color_3,color_characteristic,position,additional_campaigns,campaign,status_simple,expected_logistics_costs,discount_level,blowout_round,allow_multiple_po,,,,,,,
776431,774621,,HA543WWAQXQIPL-1,,,2015-04-08 12:17:35,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-167,,,2022701842190,436,200,PL15CHR12-167,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773204,,,775970,776431,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774621,HA543WWAQXQIPL,active,Guirlande lumineuse RAMBOETAN coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-167,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,436,RAMBOETAN / HAPPY LIGHTS 35,0,6,19,32,19,200,,,,,,,,,,,,Multicolor,171,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776432,774622,,HA543WWAQXQJPL-1,,,2015-04-08 12:17:35,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-168,,,2022701842206,418,200,PL15CHR12-168,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773205,,,775971,776432,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774622,HA543WWAQXQJPL,active,Guirlande lumineuse ROLIER coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-168,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,418,ROLIER / HAPPY LIHTS 35,0,18,19,32,19,200,,,,,,,,,,,,Multicolor,170,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776433,774623,,HA543WWAQXQKPL-1,,,2015-04-08 12:17:36,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-169,,,2022701842213,480,200,PL15CHR12-169,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773206,,,775972,776433,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774623,HA543WWAQXQKPL,active,Guirlande lumineuse ROMA coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-169,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,480,ROMA / HAPPY LIGHTS 35,0,16,19,32,19,200,,,,,,,,,,,,Multicolor,169,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776434,774624,,HA543WWAQXQLPL-1,,,2015-04-08 12:17:36,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-170,,,2022701842220,420,200,PL15CHR12-170,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773207,,,775973,776434,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774624,HA543WWAQXQLPL,active,Guirlande lumineuse SAHARA coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-170,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,420,SAHARA / HAPPY LIGHTS 35,0,49,19,32,19,200,,,,,,,,,,,,Multicolor,168,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776435,774625,,HA543WWAQXQMPL-1,,,2015-04-08 12:17:36,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-171,,,2022701842237,394,200,PL15CHR12-171,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773208,,,775974,776435,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774625,HA543WWAQXQMPL,active,Guirlande lumineuse SAMARKAND coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-171,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,394,SAMARKAND / HAPPY LIGHTS 35,0,13,19,32,19,200,,,,,,,,,,,,Multicolor,167,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776436,774626,,HA543WWAQXQNPL-1,,,2015-04-08 12:17:37,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-172,,,2022701842244,428,200,PL15CHR12-172,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773209,,,775975,776436,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774626,HA543WWAQXQNPL,active,Guirlande lumineuse SIGIRYA coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-172,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,428,SIGIRYA / HAPPY LIHTS 35,0,20,19,32,19,200,,,,,,,,,,,,Multicolor,166,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776437,774627,,HA543WWAQXQOPL-1,,,2015-04-08 12:17:37,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-173,,,2022701842251,444,200,PL15CHR12-173,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773210,,,775976,776437,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774627,HA543WWAQXQOPL,active,Guirlande lumineuse SINE-SALOUM coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-173,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,444,SINE -SALOUM /HAPPY LIGHTS 35,0,20,19,32,19,200,,,,,,,,,,,,Multicolor,165,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776438,774628,,HA543WWAQXQPPL-1,,,2015-04-08 12:17:37,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-174,,,2022701842268,422,200,PL15CHR12-174,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773211,,,775977,776438,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774628,HA543WWAQXQPPL,active,Guirlande lumineuse SNOW BALL coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-174,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,422,SNOW BALL / HAPPY LIGHTS 35,0,98,19,32,19,200,,,,,,,,,,,,Multicolor,164,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776439,774629,,HA543WWAQXQQPL-1,,,2015-04-08 12:17:38,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-175,,,2022701842275,494,200,PL15CHR12-175,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773212,,,775978,776439,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774629,HA543WWAQXQQPL,active,Guirlande lumineuse SOUIMANGA coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-175,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,494,SOUIMANGA / HAPPY LIGHTS 35,0,18,19,32,19,200,,,,,,,,,,,,Multicolor,163,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776440,774630,,HA543WWAQXQRPL-1,,,2015-04-08 12:17:38,2015-04-15 12:49:02,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-176,,,2022701842282,482,200,PL15CHR12-176,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773213,,,775979,776440,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774630,HA543WWAQXQRPL,active,Guirlande lumineuse SURGEONFISH coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-176,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,482,SURGEONFISH/ HAPPY LIGHTS 35,0,19,19,32,19,200,,,,,,,,,,,,Multicolor,162,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776441,774631,,HA543WWAQXQSPL-1,,,2015-04-08 12:17:38,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-177,,,2022701842299,430,200,PL15CHR12-177,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773214,,,775980,776441,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774631,HA543WWAQXQSPL,active,Guirlande lumineuse TAMIL coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-177,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,430,TAMIL / HAPPY LIGHTS 35,0,19,19,32,19,200,,,,,,,,,,,,Multicolor,161,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776442,774632,,HA543WWAQXQTPL-1,,,2015-04-08 12:17:38,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-178,,,2022701842305,450,200,PL15CHR12-178,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773215,,,775981,776442,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774632,HA543WWAQXQTPL,active,Guirlande lumineuse TRINIDAD coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-178,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,450,TRINIDAD / HAPPY LIGHTS 35,0,8,19,32,19,200,,,,,,,,,,,,Multicolor,160,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776443,774633,,HA543WWAQXQUPL-1,,,2015-04-08 12:17:39,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-179,,,2022701842312,496,200,PL15CHR12-179,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773216,,,775982,776443,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774633,HA543WWAQXQUPL,active,Guirlande lumineuse MOOD coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-179,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,496,MOOD /HAPPY LIGHTS 35,0,34,19,32,19,200,,,,,,,,,,,,Multicolor,159,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776444,774634,,HA543WWAQXQVPL-1,,,2015-04-08 12:17:39,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-180,,,2022701842329,446,200,PL15CHR12-180,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773217,,,775983,776444,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774634,HA543WWAQXQVPL,active,Guirlande lumineuse WINTER coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-180,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,446,WINTER / HAPPY LIGHTS 35,0,9,19,32,19,200,,,,,,,,,,,,Multicolor,158,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776445,774635,,HA543WWAQXQWPL-1,,,2015-04-08 12:17:39,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-181,,,2022701842336,486,200,PL15CHR12-181,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773218,,,775984,776445,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774635,HA543WWAQXQWPL,active,Guirlande lumineuse WURING coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-181,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,486,WURING / HAPPY LIGHTS 35,0,19,19,32,19,200,,,,,,,,,,,,Multicolor,157,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776446,774636,,HA543WWAQXQXPL-1,,,2015-04-08 12:17:40,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-182,,,2022701842343,424,200,PL15CHR12-182,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773219,,,775985,776446,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774636,HA543WWAQXQXPL,active,Guirlande lumineuse YOBOKI coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-182,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,424,YOBOKI / HAPPY LIGHTS 35,0,20,19,32,19,200,,,,,,,,,,,,Multicolor,156,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776447,774637,,HA543WWAQXQYPL-1,,,2015-04-08 12:17:40,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-183,,,2022701842350,492,200,PL15CHR12-183,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773220,,,775986,776447,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774637,HA543WWAQXQYPL,active,Guirlande lumineuse YOUSSEF coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-183,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,492,YOUSSEF / HAPPY LIGHTS 35,0,19,19,32,19,200,,,,,,,,,,,,Multicolor,155,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776448,774638,,HA543WWAQXQZPL-1,,,2015-04-08 12:17:40,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-184,,,2022701842367,484,200,PL15CHR12-184,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773221,,,775987,776448,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774638,HA543WWAQXQZPL,active,Guirlande lumineuse NIGHT coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-184,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,484,NIGHT / HAPPY LIGHTS 35,0,48,19,32,19,200,,,,,,,,,,,,Multicolor,154,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776449,774639,,HA543WWAQXR0PL-1,,,2015-04-08 12:17:41,2015-04-15 12:49:03,39,,,,1,,42,,,,,Local warehouse,,1,0,,,,,PL15CHR12-185,,,2022701842374,434,200,PL15CHR12-185,,,1,22,36,,30.4,32.6,19.9,200,1,,0,,,,,0,773222,,,775988,776449,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100450,774639,HA543WWAQXR0PL,active,Guirlande lumineuse YOU-YOU coton, multicolore - L240,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-185,,China,,130,,Multicolore,Coton et plastique,,Diamètre d'une sphère : 7 cm<br>Longueur : 240 cm<br><br>Ecart entre les ampoules : 14 cm,,1 Guirlande lumineuse<br>35 boules lumineuses<br>Certificat CE<br>Alimentation : 230 V - 50 Hz - 16.6W<br>Ampoules recommandées de type : 0.78W- 12V, 65 mA<br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoules fournies<br>Avec 2 Ampoules de rechange<br>Garantie du fabricant : 6 mois,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,19.95,,434,YOU-YOU / HAPPY LIGHTS 35,0,20,19,32,19,200,,,,,,,,,,,,Multicolor,153,Déco au naturel,Déco au naturel ,active,12,,,0,,,
776451,774641,,HA543WWAQXR2PL-1,,,2015-04-08 12:17:41,2015-04-15 12:49:03,29,,,,1,,29,,,,,Local warehouse,,1,0,,,,,PL15CHR12-187,,,2022701842398,51001,200,PL15CHR12-187,,,1,22,36,,41.8,43.7,22.1,200,1,,0,,,,,0,773224,,,775990,776451,,Happy lights,Christensen Sp. z o.o.,PLCHRI1,,westwing,100454,774641,HA543WWAQXR2PL,active,BIG BALL S coton, blanc - Ø25,,x,,B,0,creation,edited,images,1,2015-04-08 12:30:58,PL15CHR12-187,,China,,130,,Blanc,Coton,,Diamètre : 25 cm<br>Taille S,,1 Boule lumineuse<br><br>Luminaire adapté aux classes énergétiques de type A++ à E<br>Ampoule non fournie<br>Système de suspension ou support à poser présents dans la vente,,,,,,Nettoyer avec un chiffon sec,2,,,,,0,1,0,0,0,9.96,,51001,BIG BALL HAPPY LIGHT WHITE /S,0,13,25,25,25,200,,,,,,,,,White,,,,151,Déco au naturel,Déco au naturel ,active,12,,,0,,,,
